Amount,No. coins used,Time taken
355,15,0.1553
356,16,0.1683
357,17,0.17024
358,18,0.1172
359,19,0.10868
360,15,0.15944
361,16,0.16324
362,17,0.19518
363,18,0.50518
364,19,0.33414
365,15,0.21914
366,16,0.23582
367,17,0.19034
368,18,0.22964
369,19,0.42392
370,15,0.39558
371,16,0.34504
372,17,0.45888
373,18,0.34664
374,19,0.26228
375,15,0.3827
376,16,0.35168
377,17,0.21666
378,18,0.16846
379,19,0.1697
380,16,0.1672
381,17,0.1583
382,18,0.1545
383,19,0.15162
384,20,0.14742
385,16,0.2442
386,17,0.26328
387,18,0.2796
388,19,0.25506
389,20,0.24766
390,16,0.23624
391,17,0.2388
392,18,0.23638
393,19,0.2123
394,20,0.12154
395,16,0.12062
396,17,0.11738
397,18,0.11786
398,19,0.11892
399,20,0.11876
400,16,0.1171
401,17,0.11952
402,18,0.11994
403,19,0.12014
404,20,0.12126
405,17,0.11984
406,18,0.1229
407,19,0.11992
408,20,0.12122
409,21,0.12462
410,17,0.1208
411,18,0.12278
412,19,0.12006
413,20,0.12358
414,21,0.12556
415,17,0.12272
416,18,0.12122
417,19,0.12048
418,20,0.12424
419,21,0.1246
420,17,0.1262
421,18,0.12424
422,19,0.1248
423,20,0.12494
424,21,0.12614
425,17,0.12682
426,18,0.126
427,19,0.12526
428,20,0.12912
429,21,0.12548
430,18,0.12658
431,19,0.1269
432,20,0.12762
433,21,0.1267
434,22,0.13496
435,18,0.13444
436,19,0.13144
437,20,0.13484
438,21,0.12816
439,22,0.13056
440,18,0.1299
441,19,0.13118
442,20,0.13066
443,21,0.13158
444,22,0.13262
445,18,0.13154
446,19,0.13738
447,20,0.13378
448,21,0.15588
449,22,0.13066
450,18,0.13552
451,19,0.1335
452,20,0.13962
453,21,0.14514
454,22,0.13702
455,19,0.1335
456,20,0.1359
457,21,0.13616
458,22,0.13532
459,23,0.13462
460,19,0.13594
461,20,0.13938
462,21,0.14114
463,22,0.1385
464,23,0.1348
465,19,0.13718
466,20,0.1352
467,21,0.13844
468,22,0.14824
469,23,0.13762
470,19,0.1564
471,20,0.14172
472,21,0.13874
473,22,0.1406
474,23,0.13938
475,19,0.14198
476,20,0.14426
477,21,0.14128
478,22,0.14178
479,23,0.15254
480,20,0.14732
481,21,0.14894
482,22,0.14564
483,23,0.14204
484,24,0.14482
485,20,0.14112
486,21,0.14544
487,22,0.158
488,23,0.14806
489,24,0.15386
490,20,0.16206
491,21,0.16
492,22,0.15568
493,23,0.15262
494,24,0.18062
495,20,0.17078
496,21,0.15354
497,22,0.1485
498,23,0.14598
499,24,0.15276
500,20,0.14996
501,21,0.15138
502,22,0.155
503,23,0.15082
504,24,0.15132
505,21,0.14768
506,22,0.15034
507,23,0.14964
508,24,0.15084
509,25,0.15078
510,21,0.14978
511,22,0.15042
512,23,0.151
513,24,0.15132
514,25,0.15078
515,21,0.1573
516,22,0.15364
517,23,0.15362
518,24,0.1526
519,25,0.15636
520,21,0.29216
521,22,0.33698
522,23,0.31586
523,24,0.33262
524,25,0.17548
525,21,0.1811
526,22,0.17676
527,23,0.17886
528,24,0.17364
529,25,0.17526
530,22,0.18416
531,23,0.16738
532,24,0.1783
533,25,0.17424
534,26,0.3326
535,22,0.15596
536,23,0.16124
537,24,0.1739
538,25,0.16076
539,26,0.16202
540,22,0.16042
541,23,0.16384
542,24,0.15936
543,25,0.16136
544,26,0.19186
545,22,0.16156
546,23,0.1655
547,24,0.1666
548,25,0.16364
549,26,0.1642
550,22,0.1672
551,23,0.16364
552,24,0.17482
553,25,0.17278
554,26,0.16952
555,23,0.1697
556,24,0.17288
557,25,0.17928
558,26,0.1942
559,27,0.17816
560,23,0.1787
561,24,0.1959
562,25,0.17836
563,26,0.18146
564,27,0.17908
565,23,0.18324
566,24,0.18002
567,25,0.1812
568,26,0.18474
569,27,0.18516
570,23,0.19894
571,24,0.20294
572,25,0.18402
573,26,0.18092
574,27,0.17358
575,23,0.17252
576,24,0.1736
577,25,0.17492
578,26,0.17412
579,27,0.17444
580,24,0.1743
581,25,0.17538
582,26,0.17388
583,27,0.1748
584,28,0.1754
585,24,0.17458
586,25,0.18504
587,26,0.17822
588,27,0.17272
589,28,0.1753
590,24,0.17634
591,25,0.17806
592,26,0.17604
593,27,0.1747
594,28,0.17596
595,24,0.18854
596,25,0.18252
597,26,0.18074
598,27,0.17916
599,28,0.1781
600,24,0.19862
601,25,0.18202
602,26,0.17638
603,27,0.17886
604,28,0.17978
605,25,0.18376
606,26,0.18092
607,27,0.17702
608,28,0.18148
609,29,0.18676
610,25,0.187
611,26,0.18764
612,27,0.18084
613,28,0.1816
614,29,0.251
615,25,0.1852
616,26,0.17194
617,27,0.17366
618,28,0.21128
619,29,0.21844
620,25,0.19226
621,26,0.19202
622,27,0.20684
623,28,0.19354
624,29,0.1991
625,25,0.19574
626,26,0.20504
627,27,0.19828
628,28,0.20658
629,29,0.20256
630,26,0.21466
631,27,0.20022
632,28,0.20556
633,29,0.20524
634,30,0.2064
635,26,0.21238
636,27,0.21356
