Amount,No. coins used,Time taken
471,11,0.17886
472,11,0.1832
473,12,0.18638
474,12,0.18698
475,10,0.18198
476,11,0.19428
477,11,0.192
478,12,0.18222
479,12,0.18678
480,11,0.24
481,12,0.19118
482,12,0.18732
483,13,0.18752
484,13,0.19128
485,11,0.1875
486,12,0.1884
487,12,0.18924
488,13,0.1969
489,13,0.1927
490,11,0.19066
491,12,0.19616
492,12,0.19118
493,13,0.1892
494,13,0.19156
495,11,0.18898
496,12,0.19452
497,12,0.1976
498,13,0.1987
499,13,0.1947
500,10,0.202
