Amount,No. coins used,Time taken
354,10,0.00052
355,11,0.00058
356,9,0.0005
357,10,0.00052
358,11,0.00054
359,8,0.00046
360,9,0.00054
361,10,0.00054
362,11,0.00052
363,9,0.0005
364,10,0.00052
365,11,0.00056
366,12,0.00054
367,10,0.0005
368,8,0.00046
369,9,0.00054
370,10,0.0005
371,11,0.00052
372,9,0.00052
373,10,0.00048
374,11,0.00052
375,12,0.00054
376,10,0.0005
377,9,0.00048
378,10,0.0005
379,8,0.00046
380,9,0.00048
381,10,0.0005
382,11,0.00052
383,9,0.00048
384,10,0.00054
385,11,0.00054
386,12,0.00052
387,10,0.00052
388,9,0.00048
389,10,0.0005
390,11,0.00054
391,12,0.00056
392,8,0.0005
393,9,0.0005
394,10,0.0005
395,11,0.0005
396,9,0.0005
397,10,0.0005
398,11,0.00054
399,12,0.00056
400,10,0.00052
401,9,0.0005
402,10,0.00052
403,11,0.00054
404,12,0.00062
405,10,0.00054
406,11,0.00056
407,12,0.00056
408,9,0.0005
409,10,0.0005
410,11,0.00056
411,12,0.00054
412,10,0.00054
413,11,0.00054
414,12,0.00054
415,13,0.00056
416,11,0.00054
417,9,0.00052
418,10,0.00052
419,11,0.0005
420,12,0.00054
421,10,0.00054
422,11,0.00054
423,12,0.00054
424,13,0.00058
425,11,0.00052
426,10,0.00052
427,11,0.00054
428,9,0.00044
429,10,0.00052
430,11,0.00052
431,12,0.00056
432,10,0.00052
433,11,0.0006
434,12,0.00056
435,13,0.00058
436,11,0.00052
437,10,0.00054
438,11,0.00054
439,12,0.00056
440,13,0.00064
441,9,0.0005
