Amount,No. coins used,Time taken
355,13,0.11754
356,12,0.12538
357,13,0.13016
358,13,0.12142
359,14,0.12154
360,12,0.11992
361,13,0.12088
362,13,0.11858
363,14,0.12274
364,13,0.12142
365,14,0.135
366,14,0.1266
367,15,0.1254
368,12,0.12278
369,13,0.13546
370,13,0.12626
371,14,0.12552
372,13,0.12928
373,14,0.12684
374,14,0.12778
375,15,0.14014
376,13,0.13104
377,14,0.12472
378,14,0.12384
379,15,0.12438
380,14,0.12508
381,15,0.12726
382,15,0.1337
383,16,0.13026
384,12,0.13306
385,13,0.13808
386,13,0.13046
387,14,0.13094
388,13,0.13454
389,14,0.13096
390,14,0.13886
391,15,0.14162
392,13,0.14482
393,14,0.14406
394,14,0.14038
395,15,0.14192
396,14,0.14008
397,15,0.14136
398,15,0.14132
399,16,0.1425
400,13,0.13444
401,14,0.1418
402,14,0.14422
403,15,0.13692
404,14,0.13538
405,15,0.135
406,15,0.21332
407,16,0.1451
408,14,0.15532
409,15,0.15104
410,15,0.15078
411,16,0.15558
412,15,0.16416
413,16,0.17768
414,16,0.19368
415,17,0.18766
416,13,0.17936
417,14,0.16678
418,14,0.15388
419,15,0.16388
420,14,0.1508
421,15,0.1532
422,15,0.19092
423,16,0.17146
424,14,0.14602
425,15,0.18626
426,15,0.18766
427,16,0.18414
428,15,0.21214
429,16,0.18506
430,16,0.19358
431,17,0.18652
432,14,0.17242
433,15,0.16186
434,15,0.22862
435,16,0.14348
436,15,0.14938
437,16,0.14898
438,16,0.14678
439,17,0.14528
440,15,0.15388
441,16,0.15338
442,16,0.1498
443,17,0.147
444,16,0.14616
445,17,0.1492
446,17,0.14636
447,18,0.14946
448,14,0.14972
449,15,0.15966
450,15,0.15226
451,16,0.15326
452,15,0.14992
453,16,0.15116
454,16,0.15184
455,17,0.1533
456,15,0.1514
457,16,0.15536
458,16,0.16312
459,17,0.15754
460,16,0.15402
461,17,0.15552
462,17,0.15298
463,18,0.15362
464,15,0.15344
465,16,0.1529
466,16,0.16406
467,17,0.19534
468,16,0.16248
469,17,0.15918
470,17,0.15674
471,18,0.1588
472,16,0.15688
473,17,0.15858
474,17,0.16024
475,18,0.1639
476,17,0.16312
477,18,0.1647
478,18,0.1674
479,19,0.16474
480,15,0.16616
481,16,0.16372
482,16,0.17618
483,17,0.1706
484,16,0.17372
485,17,0.16788
486,17,0.16552
487,18,0.17178
488,16,0.17086
489,17,0.1676
490,17,0.17254
491,18,0.17784
492,17,0.17134
493,18,0.17008
494,18,0.1743
495,19,0.1777
496,16,0.17348
497,17,0.18922
498,17,0.18182
499,18,0.17758
500,17,0.1727
501,18,0.17704
502,18,0.1791
503,19,0.1811
504,17,0.1917
505,18,0.18566
506,18,0.19888
507,19,0.20168
508,18,0.27452
509,19,0.36394
510,19,0.32232
511,20,0.18626
512,16,0.1915
