Amount,No. coins used,Time taken
356,8,0.2079
357,7,0.1921
358,8,0.19454
359,7,0.16806
360,8,0.16248
361,7,0.14996
362,8,0.1439
363,9,0.13488
364,10,0.12774
365,11,0.11854
366,6,0.11368
367,7,0.10988
368,6,0.10368
369,7,0.09746
370,6,0.09916
371,7,0.10376
372,6,0.09612
373,7,0.0969
374,6,0.09992
375,7,0.09724
376,6,0.09654
377,7,0.09858
378,6,0.09816
379,7,0.09738
380,8,0.0997
381,9,0.09898
382,10,0.0985
383,9,0.0985
384,10,0.09896
385,5,0.10052
386,6,0.10228
387,5,0.10612
388,6,0.1062
389,5,0.10804
390,6,0.10922
391,5,0.12436
392,6,0.13988
393,5,0.122
394,6,0.14968
395,5,0.1384
396,6,0.14992
397,7,0.16466
398,8,0.17492
399,9,0.1899
400,8,0.21988
401,9,0.22148
402,8,0.24872
403,9,0.26562
404,4,0.2565
405,5,0.21606
406,4,0.154
407,5,0.1946
408,4,0.18632
409,5,0.18292
410,4,0.16206
411,5,0.18784
412,4,0.20624
413,5,0.13354
414,6,0.12596
415,7,0.1182
416,8,0.11242
417,7,0.11406
418,8,0.11752
419,7,0.12794
420,8,0.11774
421,7,0.1233
422,8,0.12468
423,9,0.2562
424,10,0.27732
425,11,0.24754
426,6,0.14246
427,7,0.1386
428,6,0.14644
429,7,0.16848
430,6,0.1241
431,7,0.12412
