Amount,No. coins used,Time taken
410,4,0.00038
411,5,0.00036
412,4,0.00034
413,5,0.00036
414,6,0.00032
415,7,0.00036
416,8,0.0004
417,9,0.00038
418,10,0.00042
419,11,0.00044
420,12,0.00048
421,13,0.0005
422,14,0.00054
423,15,0.00056
424,16,0.00056
425,17,0.00058
426,18,0.00064
427,19,0.00064
428,20,0.00068
429,21,0.00068
430,22,0.00072
431,23,0.0008
