Amount,No. coins used,Time taken
310,12,0.00054
311,13,0.00058
312,11,0.00056
313,12,0.00056
314,12,0.00054
315,13,0.00058
316,12,0.00054
317,13,0.00056
318,13,0.00056
319,14,0.00058
320,10,0.0005
321,11,0.0006
322,11,0.00058
323,12,0.00056
324,11,0.00054
325,12,0.00056
326,12,0.00054
327,13,0.00058
328,11,0.00054
329,12,0.00056
330,12,0.00058
331,13,0.00056
332,12,0.00058
333,13,0.0006
334,13,0.0006
335,14,0.0006
336,11,0.00054
337,12,0.00056
338,12,0.00054
339,13,0.0006
340,12,0.00056
341,13,0.00056
342,13,0.0006
343,14,0.0006
344,12,0.00056
345,13,0.0006
346,13,0.00058
347,14,0.00062
348,13,0.00056
349,14,0.00086
350,14,0.00066
351,15,0.00064
352,11,0.00052
353,12,0.00062
354,12,0.00064
355,13,0.0006
356,12,0.00056
357,13,0.00062
358,13,0.00058
359,14,0.00062
360,12,0.00054
361,13,0.0006
362,13,0.00058
363,14,0.00058
364,13,0.0006
365,14,0.0006
366,14,0.00062
367,15,0.00066
368,12,0.00056
369,13,0.00058
370,13,0.00058
371,14,0.0006
372,13,0.0006
373,14,0.0006
374,14,0.0006
375,15,0.00064
376,13,0.00058
377,14,0.00062
378,14,0.0006
379,15,0.00062
380,14,0.0006
381,15,0.00066
382,15,0.00062
383,16,0.00064
384,12,0.00054
385,13,0.00062
386,13,0.0006
387,14,0.00062
388,13,0.0006
389,14,0.00058
390,14,0.00058
391,15,0.00068
392,13,0.00062
393,14,0.00062
394,14,0.00064
395,15,0.00062
396,14,0.0006
397,15,0.00062
398,15,0.00062
399,16,0.00068
400,13,0.00078
401,14,0.0006
402,14,0.00062
403,15,0.00066
404,14,0.00062
405,15,0.00066
406,15,0.0009
407,16,0.00066
408,14,0.00084
409,15,0.00066
410,15,0.00062
411,16,0.00066
412,15,0.00062
413,16,0.00066
414,16,0.00066
415,17,0.00088
416,13,0.00056
417,14,0.00066
418,14,0.00062
419,15,0.00064
420,14,0.00064
421,15,0.00066
422,15,0.00066
423,16,0.00072
424,14,0.00062
425,15,0.00066
426,15,0.00062
427,16,0.00066
428,15,0.00064
429,16,0.00068
430,16,0.00064
431,17,0.0007
432,14,0.0006
433,15,0.00064
434,15,0.00062
435,16,0.0007
436,15,0.00064
437,16,0.00068
438,16,0.00066
439,17,0.00068
440,15,0.00064
441,16,0.0007
442,16,0.00066
443,17,0.00072
444,16,0.00064
445,17,0.00068
446,17,0.00066
447,18,0.00072
448,14,0.00062
449,15,0.00068
450,15,0.00068
451,16,0.00074
452,15,0.00068
453,16,0.00068
454,16,0.00068
455,17,0.0007
456,15,0.00072
457,16,0.00072
458,16,0.00068
459,17,0.0007
460,16,0.00072
