Amount,No. coins used,Time taken
356,10,0.00136
357,11,0.00136
358,7,0.00118
359,7,0.00116
360,8,0.00126
361,9,0.0013
362,10,0.00136
363,11,0.00138
364,12,0.00152
365,8,0.00124
366,8,0.00124
367,9,0.00126
368,10,0.00132
369,11,0.00136
370,12,0.00144
371,13,0.0022
372,9,0.00138
373,9,0.00138
374,10,0.0014
375,11,0.00148
376,12,0.00152
377,13,0.00146
378,14,0.0015
379,10,0.00134
380,10,0.0013
381,11,0.00136
382,12,0.00138
383,13,0.00238
384,14,0.00174
385,15,0.00168
386,11,0.00144
387,11,0.00138
388,12,0.0014
389,13,0.00144
390,14,0.00146
391,15,0.0015
392,16,0.00168
393,12,0.00138
394,12,0.00138
395,13,0.00146
396,14,0.0016
397,15,0.00154
398,16,0.0016
399,17,0.00156
400,13,0.00132
401,13,0.00136
402,14,0.00144
403,15,0.00142
404,16,0.00148
405,17,0.00154
406,18,0.00158
407,14,0.0014
408,14,0.00142
409,15,0.00144
410,16,0.00152
411,17,0.0015
412,18,0.00152
413,19,0.00152
414,6,0.0009
415,7,0.00096
416,8,0.001
417,9,0.00102
418,10,0.00198
419,11,0.00122
420,1,0.00064
421,2,0.00072
422,3,0.0007
423,4,0.00066
424,5,0.00076
425,6,0.00078
426,2,0.00052
427,2,0.00052
428,3,0.0006
429,4,0.00066
430,5,0.00064
431,6,0.00066
432,7,0.0007
433,3,0.00056
434,3,0.00058
435,4,0.0006
436,5,0.00062
437,6,0.00066
438,7,0.0007
439,8,0.0008
440,4,0.00058
441,4,0.0006
442,5,0.00062
443,6,0.00066
444,7,0.0007
445,8,0.00074
446,9,0.0008
447,5,0.00062
448,5,0.00058
449,6,0.00068
450,7,0.00068
451,8,0.00072
452,9,0.00078
453,10,0.00088
454,6,0.00066
455,6,0.00064
456,7,0.00068
457,8,0.00074
458,9,0.00076
459,10,0.00078
460,11,0.00088
461,7,0.00072
462,7,0.0007
463,8,0.0008
464,9,0.00082
465,10,0.00082
466,11,0.00086
467,12,0.00088
468,8,0.00076
469,8,0.00076
470,9,0.00078
471,10,0.00086
472,11,0.00086
473,12,0.00088
474,13,0.00094
475,9,0.00078
476,9,0.00078
477,10,0.00082
478,11,0.00084
479,12,0.00088
480,13,0.00096
481,14,0.00102
482,10,0.00088
483,10,0.00082
484,11,0.00084
485,12,0.0009
486,13,0.00094
487,14,0.00098
488,15,0.00102
489,2,0.0005
490,3,0.00052
491,4,0.00058
492,5,0.00058
493,6,0.00066
494,7,0.00068
495,3,0.00056
496,3,0.00056
497,4,0.00058
498,5,0.0006
499,6,0.00066
500,7,0.0007
501,8,0.00074
502,4,0.00056
503,4,0.00058
504,5,0.00064
505,6,0.00066
506,7,0.0007
507,8,0.00074
508,9,0.00078
509,5,0.0006
510,5,0.0006
511,6,0.00066
512,7,0.0007
513,8,0.00072
514,9,0.00076
515,10,0.00082
516,6,0.00066
517,6,0.00072
518,7,0.00074
519,8,0.0008
520,9,0.00082
521,10,0.00082
522,11,0.0009
523,7,0.00076
524,7,0.0007
525,8,0.00074
526,9,0.00078
527,10,0.00082
528,11,0.00084
529,12,0.0009
530,8,0.00076
531,8,0.00074
532,9,0.00076
533,10,0.00084
534,11,0.00092
535,12,0.00088
536,13,0.00092
537,9,0.00076
538,9,0.00076
539,10,0.00082
540,11,0.00086
541,12,0.00088
542,13,0.0009
543,14,0.00096
544,10,0.0008
545,10,0.00084
546,11,0.00096
547,12,0.00092
548,13,0.00096
549,14,0.00098
550,15,0.00102
551,11,0.00086
552,11,0.00086
553,12,0.0009
554,13,0.00094
555,14,0.00098
556,15,0.001
557,16,0.0011
558,3,0.00054
559,4,0.00056
560,5,0.00058
561,6,0.00066
562,7,0.00068
563,8,0.00076
564,4,0.00058
565,4,0.00058
566,5,0.0006
567,6,0.00064
568,7,0.0007
569,8,0.00072
570,9,0.00076
571,5,0.00066
572,5,0.0006
573,6,0.00068
574,7,0.00084
575,8,0.00092
576,9,0.00094
577,10,0.00094
578,6,0.0007
579,6,0.00074
580,7,0.00134
581,8,0.00228
582,9,0.00184
583,10,0.00202
584,11,0.00172
585,7,0.00084
586,7,0.00084
587,8,0.0009
588,9,0.00084
589,10,0.00086
590,11,0.0009
591,12,0.0011
592,8,0.00084
593,8,0.00086
594,9,0.00098
595,10,0.00102
596,11,0.00104
597,12,0.00238
598,13,0.00276
599,9,0.00198
600,9,0.00176
601,10,0.00182
602,11,0.00188
603,12,0.00198
604,13,0.002
605,14,0.00136
606,10,0.0012
607,10,0.00122
608,11,0.0013
609,12,0.0013
610,13,0.00148
611,14,0.0016
612,15,0.0016
613,11,0.00182
614,11,0.00176
615,12,0.0019
616,13,0.00222
617,14,0.00218
618,15,0.00198
619,16,0.00198
620,12,0.0017
621,12,0.00162
622,13,0.00146
623,14,0.00152
624,15,0.00154
625,16,0.00172
626,17,0.00174
627,4,0.00094
628,5,0.00096
629,6,0.00174
630,7,0.00118
631,8,0.00124
632,9,0.00168
633,5,0.00124
634,5,0.0013
635,6,0.00146
636,7,0.0008
637,8,0.00082
638,9,0.00082
639,10,0.0009
640,6,0.00074
641,6,0.00072
642,7,0.00078
643,8,0.0008
644,9,0.00092
645,10,0.0009
646,11,0.00094
647,7,0.00074
648,7,0.00082
649,8,0.00088
650,9,0.00092
651,10,0.00092
652,11,0.00096
653,12,0.00102
654,8,0.00082
655,8,0.00078
656,9,0.00082
657,10,0.00102
658,11,0.00098
659,12,0.001
660,13,0.00106
661,9,0.00086
662,9,0.0009
663,10,0.00092
664,11,0.00098
665,12,0.001
666,13,0.00106
