Amount,No. coins used,Time taken
769,22,0.00072
770,14,0.00056
771,15,0.00058
772,16,0.00058
773,17,0.00064
774,18,0.0006
775,19,0.00066
776,20,0.0007
777,21,0.00074
778,22,0.0007
779,23,0.00078
780,15,0.00056
781,16,0.00062
782,17,0.0006
783,18,0.00064
784,19,0.00066
785,20,0.0007
786,21,0.0007
787,22,0.00074
788,23,0.00074
789,24,0.00076
790,16,0.0006
791,17,0.00064
792,18,0.00068
793,19,0.0007
794,20,0.00066
795,21,0.0007
796,22,0.00072
797,23,0.00076
798,24,0.0008
799,25,0.00082
800,8,0.00044
801,9,0.00048
802,10,0.0005
803,11,0.0005
804,12,0.00048
805,13,0.00052
806,14,0.00054
807,15,0.0006
808,16,0.0006
809,17,0.00064
810,9,0.0005
811,10,0.00048
812,11,0.00048
813,12,0.00046
814,13,0.00052
815,14,0.00056
816,15,0.00058
817,16,0.0006
818,17,0.00062
819,18,0.00068
820,10,0.0005
821,11,0.00054
822,12,0.0005
823,13,0.00058
824,14,0.00056
825,15,0.0006
826,16,0.00062
827,17,0.00062
828,18,0.00068
829,19,0.00066
830,11,0.0005
831,12,0.00052
832,13,0.00054
833,14,0.00058
834,15,0.00062
835,16,0.00062
836,17,0.00064
837,18,0.00066
838,19,0.0007
839,20,0.00072
840,12,0.00054
841,13,0.00054
842,14,0.00056
843,15,0.00058
844,16,0.00058
845,17,0.0006
846,18,0.00064
847,19,0.0007
848,20,0.0007
849,21,0.00072
850,13,0.00054
851,14,0.00056
852,15,0.0006
853,16,0.00064
854,17,0.00062
855,18,0.00068
856,19,0.00066
857,20,0.00072
858,21,0.00072
859,22,0.00074
860,14,0.00056
861,15,0.02076
862,16,0.0007
863,17,0.00124
864,18,0.0008
865,19,0.00072
866,20,0.00074
867,21,0.0008
868,22,0.0008
869,23,0.0008
870,15,0.00066
871,16,0.00068
872,17,0.00068
873,18,0.00066
874,19,0.00064
875,20,0.0007
876,21,0.00076
877,22,0.00076
878,23,0.00074
879,24,0.00082
880,16,0.00066
881,17,0.0007
882,18,0.00068
883,19,0.00076
884,20,0.00072
885,21,0.00072
886,22,0.00076
887,23,0.00078
888,24,0.00078
889,25,0.00078
890,17,0.0006
891,18,0.00066
892,19,0.00072
893,20,0.00072
894,21,0.00074
895,22,0.0008
896,23,0.00078
897,24,0.00082
898,25,0.00086
899,26,0.0009
900,9,0.00048
901,10,0.0005
902,11,0.00052
903,12,0.00054
904,13,0.00058
905,14,0.00066
906,15,0.0006
907,16,0.00064
908,17,0.00064
909,18,0.0007
910,10,0.00048
911,11,0.00056
912,12,0.00054
913,13,0.0006
914,14,0.00054
915,15,0.0006
916,16,0.0006
917,17,0.00064
918,18,0.00066
919,19,0.00068
920,11,0.00052
921,12,0.00052
922,13,0.00052
923,14,0.00058
924,15,0.00058
925,16,0.00062
926,17,0.00064
927,18,0.00068
928,19,0.00066
929,20,0.00068
930,12,0.00058
931,13,0.00058
932,14,0.00062
933,15,0.00058
934,16,0.00062
935,17,0.00066
936,18,0.00064
937,19,0.00066
938,20,0.0007
939,21,0.00076
940,13,0.0006
941,14,0.00062
942,15,0.00066
943,16,0.00062
944,17,0.00064
945,18,0.0007
946,19,0.0007
947,20,0.00074
948,21,0.00068
949,22,0.00076
950,14,0.00054
951,15,0.00058
952,16,0.0006
953,17,0.00066
954,18,0.0007
955,19,0.00072
956,20,0.00074
957,21,0.00078
958,22,0.00078
959,23,0.0008
960,15,0.00062
961,16,0.00072
962,17,0.00068
963,18,0.0007
964,19,0.00074
965,20,0.00078
966,21,0.00078
967,22,0.00098
968,23,0.0008
969,24,0.00078
970,16,0.00058
971,17,0.00066
972,18,0.00066
973,19,0.00068
974,20,0.0007
975,21,0.0007
976,22,0.00072
977,23,0.00076
978,24,0.00076
979,25,0.00082
980,17,0.00062
981,18,0.00066
982,19,0.00066
983,20,0.00068
984,21,0.00072
985,22,0.00076
986,23,0.00076
987,24,0.00076
988,25,0.0008
989,26,0.0008
990,18,0.00064
991,19,0.00068
992,20,0.00068
993,21,0.00072
994,22,0.00072
995,23,0.00078
996,24,0.0008
997,25,0.00078
998,26,0.0008
999,27,0.00084
1000,10,0.00052
