Amount,No. coins used,Time taken
355,9,0.33922
356,10,0.32294
357,7,0.14538
358,7,0.15152
359,7,0.14966
360,8,0.15182
361,9,0.15392
362,10,0.18164
363,8,0.16498
364,8,0.15686
365,8,0.1514
366,8,0.20746
367,9,0.15332
368,10,0.1536
369,9,0.15416
370,9,0.14798
371,9,0.1562
372,9,0.15144
373,9,0.14458
374,10,0.14512
375,10,0.14394
376,10,0.14704
377,10,0.14822
378,10,0.147
379,10,0.15024
380,10,0.14856
381,11,0.1425
382,11,0.15304
383,11,0.15224
384,11,0.1461
385,11,0.15756
386,11,0.14828
387,11,0.14776
388,12,0.15214
389,12,0.15838
390,12,0.1646
391,12,0.15394
392,12,0.16266
393,12,0.1615
394,12,0.15664
395,13,0.16766
396,13,0.16402
397,13,0.16514
398,13,0.20674
399,13,0.15528
400,13,0.1647
401,13,0.16766
402,14,0.2041
403,14,0.16524
404,14,0.19736
405,14,0.17134
406,14,0.16774
407,14,0.16772
408,14,0.1691
409,15,0.16796
410,15,0.16148
411,15,0.15976
412,15,0.16656
413,15,0.16382
414,6,0.16528
415,7,0.16034
416,8,0.17294
417,9,0.18036
418,10,0.18152
419,11,0.17532
420,1,0.18046
421,2,0.17332
422,3,0.1772
423,4,0.18336
424,5,0.18294
425,6,0.18398
426,2,0.19332
427,2,0.18194
428,3,0.1807
429,4,0.18148
430,5,0.18716
431,6,0.18972
432,3,0.22718
433,3,0.23712
434,3,0.24524
435,4,0.2118
436,5,0.19452
437,6,0.18022
438,4,0.18164
439,4,0.19934
440,4,0.22302
441,4,0.1828
442,5,0.2047
443,6,0.22838
444,5,0.26184
445,5,0.27002
446,5,0.23992
447,5,0.21602
448,5,0.20358
449,6,0.19164
450,6,0.18398
451,6,0.1864
452,6,0.18966
453,6,0.18864
454,6,0.18522
455,6,0.17934
456,7,0.17998
457,7,0.17726
458,7,0.18968
459,7,0.18792
460,7,0.18832
461,7,0.1857
462,7,0.19832
463,8,0.1897
464,8,0.20998
465,8,0.19402
466,8,0.2142
467,8,0.2059
468,8,0.20964
469,8,0.2006
470,9,0.1982
471,9,0.20324
472,9,0.20564
473,9,0.20982
474,9,0.2596
475,9,0.21274
476,9,0.2038
477,10,0.20566
478,10,0.23632
479,10,0.20648
480,10,0.20518
481,10,0.21682
482,10,0.22742
483,7,0.25312
484,8,0.31684
485,9,0.23746
486,10,0.26306
487,11,0.2128
488,11,0.27106
489,2,0.27632
490,3,0.21384
491,4,0.26044
492,5,0.3321
493,6,0.42632
494,7,0.35268
495,3,0.37962
496,3,0.40388
497,4,0.47396
498,5,0.42852
499,6,0.3798
500,7,0.3363
501,4,0.3136
502,4,0.32428
503,4,0.38444
504,5,0.4059
505,6,0.5105
506,7,0.5246
507,5,0.48698
508,5,0.47118
509,5,0.4464
510,5,0.3922
511,6,0.4237
512,7,0.50734
513,6,0.35718
514,6,0.31906
515,6,0.26738
516,6,0.24274
517,6,0.22748
518,7,0.21426
519,7,0.21514
520,7,0.22468
521,7,0.21182
522,7,0.23852
523,7,0.2151
524,7,0.20998
525,8,0.21868
526,8,0.21906
527,8,0.24506
528,8,0.28252
529,8,0.28394
530,8,0.25782
531,8,0.23094
532,9,0.20876
533,9,0.23328
534,9,0.21858
535,9,0.21768
536,9,0.20902
537,9,0.22228
538,9,0.26008
539,10,0.22964
540,10,0.23078
541,10,0.22424
542,10,0.24122
543,10,0.27048
544,10,0.2474
545,10,0.2451
546,11,0.23206
547,11,0.22986
548,11,0.231
549,11,0.23666
550,11,0.25004
551,11,0.24498
552,8,0.24448
553,9,0.23634
554,10,0.25188
555,11,0.23254
556,12,0.22222
557,12,0.23294
558,3,0.23872
559,4,0.23716
560,5,0.28214
561,6,0.27506
562,7,0.25234
563,8,0.2368
564,4,0.23962
565,4,0.23548
566,5,0.22814
567,6,0.23488
568,7,0.2293
569,8,0.24172
570,5,0.245
571,5,0.24822
572,5,0.25402
573,6,0.25762
574,7,0.25648
575,8,0.26236
576,6,0.2509
577,6,0.26122
578,6,0.25532
579,6,0.2551
580,7,0.26382
581,8,0.26458
582,7,0.2561
583,7,0.2449
584,7,0.26268
585,7,0.2455
586,7,0.24116
587,8,0.25346
588,8,0.24408
589,8,0.24444
590,8,0.28562
591,8,0.24786
592,8,0.24942
593,8,0.24684
594,9,0.31228
595,9,0.31962
596,9,0.25754
597,9,0.27124
598,9,0.29216
599,9,0.35222
600,9,0.27492
601,10,0.29086
602,10,0.27404
603,10,0.24842
604,10,0.25652
605,10,0.25026
606,10,0.27292
607,10,0.26446
608,11,0.26684
609,11,0.26138
610,11,0.28118
611,11,0.27122
612,11,0.27094
613,11,0.27532
614,11,0.26692
615,12,0.27058
616,12,0.27892
617,12,0.28324
618,12,0.27614
619,12,0.28552
620,12,0.2881
621,9,0.28606
622,10,0.28226
623,11,0.28094
624,12,0.28054
625,13,0.27692
626,13,0.28896
627,4,0.28334
628,5,0.28404
629,6,0.28764
630,7,0.2811
631,8,0.28172
632,9,0.27448
633,5,0.27954
634,5,0.2977
635,6,0.29304
636,7,0.27516
637,8,0.2788
638,9,0.29836
639,6,0.62444
640,6,0.50912
641,6,0.48364
642,7,0.38812
643,8,0.4934
644,9,0.6042
645,7,0.89906
646,7,0.85982
647,7,0.94376
648,7,0.93366
649,8,0.818
650,9,0.8655
651,8,1.07286
652,8,1.1472
653,8,1.14796
654,8,1.06296
655,8,0.54822
656,9,0.88002
657,9,0.9606
658,9,0.74648
659,9,1.07548
660,9,0.77886
661,9,0.30142
662,9,0.98388
663,10,1.07922
664,10,0.48214
665,10,0.7816
666,10,1.11206
