Amount,No. coins used,Time taken
355,13,0.21962
356,12,0.21254
357,13,0.20916
358,13,0.20942
359,14,0.22066
360,12,0.20332
361,13,0.20754
362,13,0.21134
363,14,0.20856
364,13,0.20844
365,14,0.21186
366,14,0.2363
367,15,0.21964
368,12,0.21458
369,13,0.23224
370,13,0.22036
371,14,0.22476
372,13,0.23906
373,14,0.24428
374,14,0.2403
375,15,0.24132
376,13,0.2333
377,14,0.23462
378,14,0.2362
379,15,0.23892
380,14,0.23784
381,15,0.23778
382,15,0.24838
383,16,0.23832
384,12,0.2346
385,13,0.2423
386,13,0.24262
387,14,0.24192
388,13,0.23322
389,14,0.23762
390,14,0.23456
391,15,0.24082
392,13,0.23982
393,14,0.25162
394,14,0.24316
395,15,0.24726
396,14,0.24784
397,15,0.24264
398,15,0.24098
399,16,0.24816
400,13,0.26588
401,14,0.25392
402,14,0.2474
403,15,0.2465
404,14,0.2442
405,15,0.24912
406,15,0.24704
407,16,0.24208
408,14,0.2543
409,15,0.2474
410,15,0.2439
411,16,0.23992
412,15,0.25012
413,16,0.2513
414,16,0.2448
415,17,0.24694
416,13,0.24932
417,14,0.25224
418,14,0.24084
419,15,0.24548
420,14,0.2598
421,15,0.25694
422,15,0.25408
423,16,0.24816
424,14,0.2605
425,15,0.25278
426,15,0.25386
427,16,0.24668
428,15,0.28246
429,16,0.27818
430,16,0.31412
431,17,0.25012
432,14,0.2446
433,15,0.24628
434,15,0.2453
435,16,0.2472
436,15,0.24416
437,16,0.24868
438,16,0.25292
439,17,0.28352
440,15,0.25838
441,16,0.2423
442,16,0.24254
443,17,0.2524
444,16,0.25018
445,17,0.25348
446,17,0.2488
447,18,0.25486
448,14,0.25586
449,15,0.27344
450,15,0.25076
451,16,0.27426
452,15,0.25738
453,16,0.25642
454,16,0.27298
455,17,0.31478
456,15,0.34616
457,16,0.44852
458,16,0.4131
459,17,0.35386
460,16,0.31034
461,17,0.26988
462,17,0.26064
463,18,0.27064
464,15,0.2659
465,16,0.26966
466,16,0.30386
467,17,0.28122
468,16,0.26816
469,17,0.27584
470,17,0.27678
471,18,0.31678
472,16,0.35674
473,17,0.33118
474,17,0.34134
475,18,0.28894
476,17,0.3422
477,18,0.3193
478,18,0.28314
479,19,0.2753
480,15,0.27518
481,16,0.26476
482,16,0.27032
483,17,0.27348
484,16,0.27458
485,17,0.40158
486,17,0.2858
487,18,0.3353
488,16,0.39912
489,17,0.48264
490,17,0.48212
491,18,0.4098
492,17,0.35494
493,18,0.32122
494,18,0.30978
495,19,0.42754
496,16,0.4689
497,17,0.44414
498,17,0.38688
499,18,0.33338
500,17,0.29148
501,18,0.30108
502,18,0.29732
503,19,0.29872
504,17,0.33816
505,18,0.2803
506,18,0.28538
507,19,0.30786
508,18,0.34722
509,19,0.34774
510,19,0.38326
511,20,0.33634
512,16,0.31496
