Amount,No. coins used,Time taken
355,13,0.10616
356,14,0.11132
357,15,0.10476
358,16,0.11518
359,17,0.10914
360,9,0.10528
361,10,0.10632
362,11,0.11344
363,12,0.11012
364,13,0.1075
365,14,0.11024
366,15,0.10922
367,16,0.11092
368,17,0.10968
369,18,0.10908
370,10,0.11496
371,11,0.11018
372,12,0.11372
373,13,0.1098
374,14,0.11592
375,15,0.10966
376,16,0.11156
377,17,0.10928
378,18,0.10746
379,19,0.11924
380,11,0.11096
381,12,0.11494
382,13,0.12308
383,14,0.11786
384,15,0.11276
385,16,0.11476
386,17,0.11968
387,18,0.12052
388,19,0.11712
389,20,0.11728
390,12,0.12724
391,13,0.11856
392,14,0.11926
393,15,0.11602
394,16,0.12328
395,17,0.12606
396,18,0.11664
397,19,0.12216
398,20,0.11988
399,21,0.12134
400,4,0.11786
401,5,0.1191
402,6,0.12352
403,7,0.1225
404,8,0.12288
405,9,0.11828
406,10,0.12918
407,11,0.12624
408,12,0.12324
409,13,0.12078
410,5,0.1236
411,6,0.12466
412,7,0.12414
413,8,0.12152
414,9,0.1329
415,10,0.124
416,11,0.12368
417,12,0.13234
418,13,0.13306
419,14,0.12778
420,6,0.13784
421,7,0.12804
422,8,0.13378
423,9,0.12854
424,10,0.12856
425,11,0.127
426,12,0.13588
427,13,0.12994
428,14,0.12792
429,15,0.12996
430,7,0.13696
431,8,0.1307
432,9,0.1308
433,10,0.1378
434,11,0.13512
435,12,0.1294
436,13,0.12168
437,14,0.12392
438,15,0.12912
439,16,0.16124
440,8,0.1273
441,9,0.13016
442,10,0.13864
443,11,0.13458
444,12,0.1388
445,13,0.1338
446,14,0.14094
447,15,0.13716
448,16,0.13046
449,17,0.1341
450,9,0.14476
451,10,0.1406
452,11,0.13512
453,12,0.13806
454,13,0.14724
455,14,0.13828
456,15,0.1551
457,16,0.13598
458,17,0.1463
459,18,0.13858
460,10,0.13614
461,11,0.14238
462,12,0.14542
463,13,0.14116
464,14,0.13738
465,15,0.14296
466,16,0.15544
467,17,0.15066
468,18,0.14748
469,19,0.14212
470,11,0.16448
471,12,0.14958
472,13,0.14178
473,14,0.15984
474,15,0.14952
