Amount,No. coins used,Time taken
498,5,0.00038
499,6,0.0004
500,7,0.00042
501,8,0.00046
502,4,0.00038
503,4,0.00034
504,5,0.00036
505,6,0.00042
506,7,0.00046
507,8,0.00042
508,9,0.00054
509,5,0.00034
510,5,0.00046
511,6,0.0004
512,7,0.00042
513,8,0.00046
514,9,0.00046
515,10,0.00052
516,6,0.00036
517,6,0.00042
518,7,0.00042
519,8,0.00046
520,9,0.00048
521,10,0.00054
522,11,0.00056
523,7,0.00038
524,7,0.00042
525,8,0.00042
526,9,0.00048
527,10,0.0005
528,11,0.00054
529,12,0.00054
530,8,0.0004
531,8,0.00044
532,9,0.00046
533,10,0.00046
534,11,0.0005
535,12,0.00052
536,13,0.00054
537,9,0.00046
538,9,0.00046
539,10,0.00048
540,11,0.00048
541,12,0.00054
542,13,0.0005
543,14,0.00058
544,10,0.00048
545,10,0.00046
546,11,0.00054
547,12,0.00052
548,13,0.00054
549,14,0.00058
550,15,0.00062
551,11,0.00048
552,11,0.00052
553,12,0.00048
554,13,0.00054
555,14,0.00062
556,15,0.00062
557,16,0.00068
558,3,0.00036
559,4,0.00034
560,5,0.0004
561,6,0.00042
562,7,0.00042
563,8,0.00046
564,4,0.00032
565,4,0.00034
566,5,0.00034
567,6,0.00038
568,7,0.00066
569,8,0.00042
570,9,0.00042
571,5,0.0003
572,5,0.00038
573,6,0.00042
574,7,0.00038
575,8,0.00046
576,9,0.00046
577,10,0.0005
578,6,0.00042
579,6,0.00042
580,7,0.00038
581,8,0.00042
582,9,0.00042
583,10,0.00052
584,11,0.0005
585,7,0.00042
586,7,0.0004
587,8,0.00046
588,9,0.00044
589,10,0.00054
590,11,0.00054
591,12,0.00052
592,8,0.00042
593,8,0.00042
594,9,0.00042
595,10,0.00046
596,11,0.00048
597,12,0.0005
598,13,0.00054
599,9,0.00042
600,9,0.00046
601,10,0.0005
602,11,0.00048
603,12,0.00054
604,13,0.00058
605,14,0.00052
606,10,0.00046
607,10,0.0005
608,11,0.00052
609,12,0.00056
610,13,0.00058
611,14,0.00058
612,15,0.00062
613,11,0.0005
614,11,0.00052
615,12,0.00054
616,13,0.00062
617,14,0.00062
618,15,0.00064
619,16,0.00072
620,12,0.00056
621,12,0.00056
622,13,0.0006
623,14,0.00062
624,15,0.00064
625,16,0.00062
626,17,0.00062
627,4,0.0004
628,5,0.00032
629,6,0.00036
630,7,0.00042
631,8,0.00044
632,9,0.00044
633,5,0.00038
634,5,0.00034
635,6,0.00042
636,7,0.00042
637,8,0.00046
638,9,0.00046
639,10,0.0005
640,6,0.00038
641,6,0.00042
642,7,0.00042
643,8,0.00048
644,9,0.00044
645,10,0.00046
646,11,0.00048
647,7,0.00038
648,7,0.00042
649,8,0.0004
650,9,0.00044
651,10,0.0005
652,11,0.00052
653,12,0.00054
654,8,0.00044
655,8,0.00042
656,9,0.00046
657,10,0.00046
658,11,0.00052
659,12,0.00052
660,13,0.00054
661,9,0.0004
662,9,0.00046
663,10,0.0005
664,11,0.00052
665,12,0.00054
666,13,0.00056
