Amount,No. coins used,Time taken
358,9,0.25988
359,8,0.25072
360,9,0.23502
361,9,0.24138
362,9,0.24568
363,9,0.23444
364,9,0.2464
365,9,0.23924
366,8,0.24376
367,9,0.24632
368,8,0.25164
369,9,0.2869
370,9,0.25534
371,9,0.29074
372,9,0.33156
373,10,0.28394
374,10,0.33828
375,9,0.32678
376,9,0.35968
377,9,0.38108
378,9,0.39102
379,8,0.4516
380,9,0.53374
381,10,0.52
382,9,0.46426
383,9,0.4089
384,9,0.35598
385,10,0.3096
386,10,0.27986
387,10,0.2643
388,9,0.26994
389,9,0.2688
390,10,0.27292
391,9,0.2703
392,8,0.267
393,9,0.2738
394,10,0.27246
395,9,0.2706
396,9,0.28126
397,10,0.27096
398,10,0.27698
399,10,0.27744
400,10,0.28246
401,9,0.27722
402,9,0.28064
403,10,0.27878
404,9,0.28622
405,10,0.28102
406,10,0.27784
407,10,0.30706
408,9,0.35306
409,10,0.32716
410,10,0.28388
411,10,0.26386
412,10,0.275
413,10,0.26756
414,10,0.2886
415,9,0.27444
416,10,0.27142
417,9,0.29554
418,10,0.35918
419,10,0.3908
420,10,0.4656
421,10,0.56344
422,11,0.52854
423,11,0.44828
424,10,0.37578
425,10,0.33112
426,10,0.28634
427,10,0.27694
428,9,0.28454
429,10,0.2911
430,11,0.282
431,10,0.27402
432,10,0.29394
433,10,0.2876
434,11,0.28358
435,11,0.30232
436,11,0.30234
437,10,0.30062
438,10,0.29804
439,11,0.29336
440,10,0.30756
441,9,0.29302
