Amount,No. coins used,Time taken
355,8,0.2928
356,9,0.25616
357,9,0.25596
358,10,0.2456
359,10,0.2465
360,8,0.25054
361,9,0.25792
362,9,0.31054
363,10,0.25234
364,10,0.26628
365,9,0.25054
366,10,0.26736
367,10,0.25024
368,11,0.25354
369,11,0.25618
370,8,0.26116
371,9,0.25392
372,9,0.35474
373,10,0.2587
374,10,0.24954
375,8,0.238
376,9,0.24716
377,9,0.25032
378,10,0.24418
379,10,0.24234
380,9,0.25774
381,10,0.36706
382,10,0.277
383,11,0.24876
384,11,0.29096
385,9,0.2728
386,10,0.27396
387,10,0.26816
388,11,0.26252
389,11,0.26444
390,9,0.30242
391,10,0.25848
392,10,0.26036
393,11,0.27788
394,11,0.32608
395,9,0.4009
396,10,0.47212
397,10,0.56772
398,11,0.56692
399,11,0.54262
400,8,0.6578
401,9,0.62458
402,9,0.4869
403,10,0.40382
404,10,0.3472
405,9,0.30078
406,10,0.28406
407,10,0.2589
408,11,0.3081
409,11,0.26482
410,9,0.27904
411,10,0.28174
412,10,0.33418
413,11,0.42038
414,11,0.46598
415,10,0.44564
416,11,0.5819
417,11,0.40686
418,12,0.3898
419,12,0.3463
420,9,0.29508
421,10,0.2713
422,10,0.30048
423,11,0.27514
424,11,0.2723
425,9,0.31768
426,10,0.38434
427,10,0.48094
428,11,0.57688
429,11,0.70166
430,10,0.53498
431,11,0.4422
432,11,0.3723
433,12,0.32204
434,12,0.41392
435,10,0.31232
436,11,0.32458
437,11,0.38494
438,12,0.50964
439,12,0.62936
440,10,0.60422
441,11,0.48222
442,11,0.40982
443,12,0.34914
444,12,0.30436
445,10,0.29366
446,11,0.33872
447,11,0.30004
448,12,0.30276
449,12,0.3563
450,9,0.4348
451,10,0.5852
452,10,0.60872
453,11,0.63078
454,11,0.6762
455,10,0.66822
456,11,0.66806
457,11,0.66092
458,12,0.54632
459,12,0.4375
460,10,0.36736
461,11,0.30522
462,11,0.326
463,12,0.3584
464,12,0.44352
