Amount,No. coins used,Time taken
355,15,0.134
356,16,0.43938
357,17,0.3025
358,18,0.13656
359,19,0.36988
360,15,0.36626
361,16,0.34384
362,17,0.35702
363,18,0.1406
364,19,0.18364
365,16,0.284
366,17,0.27178
367,18,0.28956
368,19,0.33514
369,20,0.41156
370,16,0.48956
371,17,0.1586
372,18,0.15764
373,19,0.40022
374,20,0.50488
375,15,0.36862
376,16,0.40166
377,17,0.4468
378,18,0.39204
379,19,0.34886
380,16,0.31308
381,17,0.26236
382,18,0.21844
383,19,0.21172
384,20,0.18566
385,16,0.16726
386,17,0.15088
387,18,0.14982
388,19,0.1452
389,20,0.20542
390,17,0.15086
391,18,0.15194
392,19,0.15286
393,20,0.14616
394,21,0.15958
395,17,0.16366
396,18,0.15958
397,19,0.15528
398,20,0.1434
399,21,0.14578
400,16,0.14666
401,17,0.14734
402,18,0.15342
403,19,0.15902
404,20,0.15674
405,17,0.1519
406,18,0.15634
407,19,0.15974
408,20,0.1626
409,21,0.15378
410,17,0.15274
411,18,0.1564
412,19,0.15558
413,20,0.15956
414,21,0.15842
415,18,0.15464
416,19,0.15334
417,20,0.15774
418,21,0.15446
419,22,0.15882
420,18,0.17334
421,19,0.19786
422,20,0.26668
423,21,0.16792
424,22,0.16114
425,17,0.1622
426,18,0.17728
427,19,0.17736
428,20,0.1803
429,21,0.16774
430,18,0.17518
431,19,0.18852
432,20,0.17356
433,21,0.17734
434,22,0.17676
435,18,0.17216
436,19,0.17274
437,20,0.17636
438,21,0.1807
439,22,0.17622
440,19,0.1778
441,20,0.17624
442,21,0.17632
443,22,0.17858
444,23,0.18646
445,19,0.17492
446,20,0.17322
447,21,0.18386
448,22,0.20946
449,23,0.19214
450,18,0.19396
451,19,0.18712
452,20,0.17314
453,21,0.17606
454,22,0.17178
455,19,0.17258
456,20,0.17378
457,21,0.17674
458,22,0.18002
459,23,0.1735
460,19,0.18724
461,20,0.28274
462,21,0.24204
463,22,0.19296
464,23,0.19658
465,20,0.18234
466,21,0.18684
467,22,0.18252
468,23,0.18412
469,24,0.1833
470,20,0.18052
471,21,0.18532
472,22,0.19056
473,23,0.18444
474,24,0.18504
475,19,0.19376
476,20,0.18504
477,21,0.18192
478,22,0.18476
479,23,0.18432
480,20,0.18694
481,21,0.18434
482,22,0.1842
483,23,0.1834
484,24,0.18658
485,20,0.18902
486,21,0.19232
487,22,0.18684
488,23,0.24634
489,24,0.1908
490,21,0.18724
491,22,0.20144
492,23,0.1932
493,24,0.18658
494,25,0.18964
495,21,0.18686
496,22,0.19324
497,23,0.19382
498,24,0.2122
499,25,0.24054
500,20,0.27256
501,21,0.25208
502,22,0.23574
503,23,0.21092
504,24,0.19616
505,21,0.19676
506,22,0.1941
507,23,0.19916
508,24,0.19598
509,25,0.19648
510,21,0.19684
511,22,0.1956
512,23,0.19974
513,24,0.19904
514,25,0.20148
515,22,0.20972
516,23,0.2022
517,24,0.21448
518,25,0.20642
519,26,0.21406
520,22,0.19732
521,23,0.2171
522,24,0.22866
523,25,0.20718
524,26,0.22012
525,21,0.21056
526,22,0.2033
527,23,0.20376
528,24,0.19784
529,25,0.20178
530,22,0.20096
531,23,0.19714
532,24,0.20512
533,25,0.223
534,26,0.24324
535,22,0.26672
536,23,0.24038
537,24,0.22944
538,25,0.21696
539,26,0.21176
540,23,0.21228
541,24,0.20478
542,25,0.21154
543,26,0.22034
544,27,0.2259
545,23,0.22018
546,24,0.22438
547,25,0.27548
548,26,0.22956
549,27,0.22666
550,22,0.22876
551,23,0.21094
552,24,0.22294
553,25,0.30212
554,26,0.27216
555,23,0.27334
556,24,0.35514
557,25,0.309
558,26,0.27344
559,27,0.27226
560,23,0.25402
561,24,0.23152
562,25,0.24134
563,26,0.22046
564,27,0.2185
565,24,0.22084
566,25,0.21434
567,26,0.21492
568,27,0.23902
569,28,0.21672
570,24,0.21754
571,25,0.22938
572,26,0.2262
573,27,0.2282
574,28,0.22482
575,23,0.22612
576,24,0.22834
577,25,0.22854
578,26,0.23548
579,27,0.265
580,24,0.23018
581,25,0.23344
582,26,0.2351
583,27,0.23466
584,28,0.24062
585,24,0.23346
586,25,0.23582
587,26,0.22552
588,27,0.22378
589,28,0.24976
590,25,0.39468
591,26,0.25118
592,27,0.38184
593,28,0.24454
594,29,0.2869
595,25,0.33028
596,26,0.3951
597,27,0.57476
598,28,0.43514
599,29,0.38466
600,24,0.3368
601,25,0.29408
602,26,0.26042
603,27,0.24474
604,28,0.23774
605,25,0.2371
606,26,0.23456
607,27,0.2322
608,28,0.23498
609,29,0.23754
610,25,0.2398
611,26,0.24028
612,27,0.2419
613,28,0.239
614,29,0.23308
615,26,0.26016
616,27,0.24922
617,28,0.23704
618,29,0.25074
619,30,0.25966
620,26,0.2421
621,27,0.24868
622,28,0.25112
623,29,0.25596
624,30,0.25128
625,25,0.25862
626,26,0.26266
627,27,0.24756
628,28,0.25476
629,29,0.25396
630,26,0.25484
631,27,0.25016
632,28,0.26086
633,29,0.2563
634,30,0.24446
635,26,0.27202
636,27,0.26508
637,28,0.26028
638,29,0.26096
639,30,0.26492
640,27,0.26378
641,28,0.25658
642,29,0.25862
643,30,0.26466
644,31,0.26326
645,27,0.2805
646,28,0.26706
647,29,0.2613
648,30,0.25652
649,31,0.27394
650,26,0.26314
651,27,0.26198
652,28,0.2616
653,29,0.27306
654,30,0.26782
655,27,0.27172
656,28,0.27148
657,29,0.26506
658,30,0.26874
659,31,0.29794
660,27,0.58072
661,28,0.42548
662,29,0.2747
663,30,0.26184
664,31,0.27104
665,28,0.27288
666,29,0.2848
667,30,0.26636
668,31,0.27456
669,32,0.2674
670,28,0.27448
671,29,0.28228
672,30,0.28846
673,31,0.28418
674,32,0.28852
675,27,0.279
676,28,0.27638
677,29,0.28252
678,30,0.28364
679,31,0.28316
680,28,0.279
681,29,0.30796
682,30,0.28326
683,31,0.27682
684,32,0.28194
685,28,0.2779
686,29,0.28814
687,30,0.2769
688,31,0.28448
689,32,0.28854
690,29,0.2846
691,30,0.28482
692,31,0.2827
693,32,0.2819
694,33,0.28812
695,29,0.28624
696,30,0.28792
697,31,0.28874
698,32,0.28068
699,33,0.2972
700,28,0.27124
701,29,0.28154
702,30,0.2706
703,31,0.27606
704,32,0.277
705,29,0.2836
706,30,0.26986
707,31,0.29118
708,32,0.29174
709,33,0.32494
710,29,0.28396
711,30,0.2819
712,31,0.28058
713,32,0.2829
714,33,0.27754
715,30,0.28126
716,31,0.27648
717,32,0.29262
718,33,0.31936
719,34,0.29084
720,30,0.26956
721,31,0.27412
722,32,0.31286
723,33,0.35012
724,34,0.32686
725,29,0.28794
726,30,0.29846
727,31,0.27412
728,32,0.285
729,33,0.28726
730,30,0.28844
731,31,0.27518
732,32,0.28216
733,33,0.2892
734,34,0.289
735,30,0.30662
736,31,0.30456
737,32,0.28958
738,33,0.2976
739,34,0.28624
740,31,0.29012
741,32,0.32794
742,33,0.3833
743,34,0.3704
744,35,0.32526
745,31,0.4363
746,32,0.38304
747,33,0.3198
748,34,0.2854
749,35,0.29304
750,30,0.29812
751,31,0.2996
752,32,0.29746
753,33,0.2887
754,34,0.28668
755,31,0.29088
756,32,0.28936
757,33,0.29108
758,34,0.28656
759,35,0.29682
760,31,0.30236
761,32,0.29896
762,33,0.306
763,34,0.31226
764,35,0.30928
765,32,0.30532
766,33,0.30624
767,34,0.30902
768,35,0.31646
769,36,0.3121
770,32,0.32364
771,33,0.32892
772,34,0.31822
773,35,0.30842
774,36,0.30574
775,31,0.3187
776,32,0.4132
777,33,0.31048
778,34,0.3081
779,35,0.3153
780,32,0.3254
781,33,0.33656
782,34,0.3112
783,35,0.31856
784,36,0.38586
785,32,0.30938
786,33,0.30552
787,34,0.31436
788,35,0.30634
789,36,0.30532
790,33,0.30866
791,34,0.31
792,35,0.30306
793,36,0.31128
794,37,0.30838
795,33,0.30902
796,34,0.30216
797,35,0.32638
798,36,0.3139
799,37,0.30694
800,32,0.33136
801,33,0.3306
802,34,0.33614
803,35,0.33828
804,36,0.31334
805,33,0.32806
806,34,0.33352
807,35,0.32902
808,36,0.31102
809,37,0.32146
810,33,0.31886
811,34,0.33064
812,35,0.33376
813,36,0.3248
814,37,0.32656
815,34,0.35934
816,35,0.32062
817,36,0.31986
818,37,0.31046
819,38,0.31576
820,34,0.31218
821,35,0.32186
822,36,0.3345
823,37,0.353
