Amount,No. coins used,Time taken
354,9,0.00058
355,8,0.0005
356,9,0.0006
357,9,0.0006
358,10,0.0006
359,10,0.00062
360,8,0.00062
361,9,0.00058
362,9,0.00054
363,10,0.00058
364,10,0.0006
365,9,0.00054
366,10,0.00068
367,10,0.00058
368,11,0.00064
369,11,0.00064
370,8,0.00052
371,9,0.00056
372,9,0.00054
373,10,0.00058
374,10,0.0006
375,8,0.00048
376,9,0.0006
377,9,0.00056
378,10,0.00054
379,10,0.00058
380,9,0.0005
381,10,0.00054
382,10,0.00052
383,11,0.00066
384,11,0.00068
385,9,0.00054
386,10,0.00058
387,10,0.0005
388,11,0.00058
389,11,0.00064
390,10,0.00056
391,11,0.00058
392,11,0.0006
393,12,0.00064
394,12,0.00064
395,9,0.0005
396,10,0.0006
397,10,0.00048
398,11,0.00058
399,11,0.00058
400,8,0.00068
401,9,0.00052
402,9,0.00056
403,10,0.0005
404,10,0.00058
405,9,0.00052
406,10,0.00058
407,10,0.00058
408,11,0.00058
409,11,0.00052
410,9,0.00054
411,10,0.00056
412,10,0.00056
413,11,0.00054
414,11,0.00058
415,10,0.0005
416,11,0.00056
417,11,0.0006
418,12,0.0006
419,12,0.0006
420,9,0.00046
421,10,0.0005
422,10,0.0005
423,11,0.00052
424,11,0.00056
425,9,0.0005
426,10,0.0005
427,10,0.0005
428,11,0.00058
429,11,0.00062
430,10,0.00054
431,11,0.00052
432,11,0.00052
433,12,0.00054
434,12,0.0006
435,10,0.00052
436,11,0.0006
437,11,0.00054
438,12,0.00056
439,12,0.00058
440,11,0.00056
441,12,0.00056
442,12,0.00062
443,13,0.00058
444,13,0.00064
445,10,0.00048
446,11,0.00056
447,11,0.00052
448,12,0.00054
449,12,0.0006
450,9,0.00052
451,10,0.00056
452,10,0.00052
453,11,0.00058
454,11,0.00056
455,10,0.00056
456,11,0.00052
457,11,0.00058
458,12,0.0006
459,12,0.0006
460,10,0.00052
461,11,0.00056
462,11,0.00058
463,12,0.0006
464,12,0.0006
465,11,0.0017
466,12,0.00062
467,12,0.00058
468,13,0.00066
469,13,0.00062
470,10,0.0005
471,11,0.00056
472,11,0.0006
473,12,0.00056
474,12,0.0006
475,10,0.00054
476,11,0.00054
477,11,0.00056
478,12,0.00058
479,12,0.0006
480,11,0.00056
481,12,0.0006
482,12,0.0006
483,13,0.00062
484,13,0.00062
485,11,0.00056
486,12,0.0006
487,12,0.00058
488,13,0.00062
489,13,0.0006
490,12,0.00058
491,13,0.0006
492,13,0.00066
493,14,0.00062
494,14,0.00066
495,11,0.00058
496,12,0.0006
497,12,0.00056
498,13,0.00066
499,13,0.0006
500,10,0.00056
