Amount,No. coins used,Time taken
355,13,0.0022
356,12,0.00192
357,13,0.00202
358,13,0.00206
359,14,0.00226
360,12,0.0021
361,13,0.00228
362,13,0.00264
363,14,0.00228
364,13,0.00208
365,14,0.0023
366,14,0.00226
367,15,0.0021
368,12,0.00198
369,13,0.00206
370,13,0.00208
371,14,0.00212
372,13,0.0021
373,14,0.00224
374,14,0.00202
375,15,0.00232
376,13,0.002
377,14,0.0021
378,14,0.0024
379,15,0.00202
380,14,0.00216
381,15,0.00224
382,15,0.00224
383,16,0.00236
384,12,0.00206
385,13,0.0033
386,13,0.00222
387,14,0.00232
388,13,0.00228
389,14,0.0024
390,14,0.0023
391,15,0.0021
392,13,0.00214
393,14,0.0022
394,14,0.0021
395,15,0.00238
396,14,0.0022
397,15,0.0022
398,15,0.00236
399,16,0.00248
400,13,0.00216
401,14,0.0024
402,14,0.00218
403,15,0.00222
404,14,0.00216
405,15,0.00234
406,15,0.00242
407,16,0.00234
408,14,0.00224
409,15,0.00234
410,15,0.0023
411,16,0.00248
412,15,0.0023
413,16,0.00266
414,16,0.00228
415,17,0.00246
416,13,0.00206
417,14,0.00236
418,14,0.00232
419,15,0.00228
420,14,0.00214
421,15,0.00232
422,15,0.00224
423,16,0.00242
424,14,0.00212
425,15,0.00236
426,15,0.00212
427,16,0.00248
428,15,0.00228
429,16,0.00258
430,16,0.00242
431,17,0.00242
432,14,0.00222
433,15,0.00232
434,15,0.0022
435,16,0.00244
436,15,0.00214
437,16,0.00242
438,16,0.0025
439,17,0.00248
440,15,0.00232
441,16,0.00246
442,16,0.0024
443,17,0.00244
444,16,0.0025
445,17,0.00256
446,17,0.00242
447,18,0.0025
448,14,0.00232
449,15,0.0027
450,15,0.0024
451,16,0.0022
452,15,0.00236
453,16,0.00244
454,16,0.00232
455,17,0.00242
456,15,0.00254
457,16,0.00252
458,16,0.00446
459,17,0.00254
460,16,0.00238
461,17,0.00268
462,17,0.0024
463,18,0.00274
464,15,0.00212
465,16,0.0025
466,16,0.00278
467,17,0.00228
468,16,0.00222
469,17,0.00254
470,17,0.00264
471,18,0.00228
472,16,0.00234
473,17,0.00262
474,17,0.00248
475,18,0.0025
476,17,0.00242
477,18,0.00262
478,18,0.00228
479,19,0.00272
480,15,0.00238
481,16,0.0024
482,16,0.00232
483,17,0.01048
484,16,0.00268
485,17,0.00254
486,17,0.00252
487,18,0.0025
488,16,0.00342
489,17,0.00234
490,17,0.00224
491,18,0.00272
492,17,0.0025
493,18,0.00228
494,18,0.00244
495,19,0.00292
496,16,0.00232
497,17,0.00252
498,17,0.00236
499,18,0.00252
500,17,0.00258
501,18,0.00254
502,18,0.00272
503,19,0.00256
504,17,0.00258
505,18,0.00244
506,18,0.00262
507,19,0.00254
508,18,0.00316
509,19,0.00242
510,19,0.0026
511,20,0.00278
512,16,0.00246
